train_number,station_sequence,station_code,station_name,scheduled_arrival,scheduled_departure,distance_km,day
20835,8,CTC,Cuttack,15:01,15:04,483.3,1
20835,9,BBS,Bhubaneswar,15:36,15:39,513.0,1
20835,10,KUR,Khurda Road Jn,16:05,16:08,537.0,1
20835,11,PURI,Puri,17:04,17:07,588.7,1
20835,12,ROU,Rourkela,23:48,23:51,956.4,1
20835,13,JSG,Jharsuguda Jn,02:05,02:08,1079.5,1
20835,14,SBPY,Sambalpur City,03:07,03:10,1134.4,1
20835,15,RAIR,Rairakhol,04:31,04:34,1209.3,2
20835,16,ANGL,Angul,06:28,06:31,1314.6,2
20835,17,TLHD,Talcher Road,06:47,06:50,1329.5,2
20835,18,DNKL,Dhenkanal,07:54,07:57,1388.6,2
20835,19,CTC,Cuttack,08:52,08:55,1439.7,2
20835,20,BBS,Bhubaneswar,09:27,09:30,1469.4,2
20835,21,KUR,Khurda Road Jn,09:56,09:59,1493.4,2
20835,22,PURI,Puri,10:55,--:--,1545.1,2
20836,1,PURI,Puri,--:--,06:00,0.0,1
20836,2,KUR,Khurda Road Jn,06:56,06:59,51.7,1
20836,3,BBS,Bhubaneswar,07:25,07:28,75.8,1
20836,4,CTC,Cuttack,08:00,08:03,105.4,1
20836,5,DNKL,Dhenkanal,08:58,09:01,156.5,1
20836,6,TLHD,Talcher Road,10:05,10:08,215.6,1
20836,7,ANGL,Angul,10:24,10:27,230.5,1
20836,8,RAIR,Rairakhol,12:21,12:24,335.8,1
20836,9,SBPY,Sambalpur City,13:45,13:48,410.7,1
20836,10,JSG,Jharsuguda Jn,14:47,14:50,465.6,1
20836,11,ROU,Rourkela,17:04,17:07,588.7,1
20836,12,PURI,Puri,23:48,23:51,956.4,1
20836,13,KUR,Khurda Road Jn,00:47,00:50,1008.1,1
20836,14,BBS,Bhubaneswar,01:16,01:19,1032.1,1
20836,15,CTC,Cuttack,01:51,01:54,1061.8,1
20836,16,DNKL,Dhenkanal,02:49,02:52,1112.9,1
20836,17,TLHD,Talcher Road,03:56,03:59,1172.0,1
20836,18,ANGL,Angul,04:15,04:18,1186.9,1
20836,19,RAIR,Rairakhol,06:12,06:15,1292.2,2
20836,20,SBPY,Sambalpur City,07:36,07:39,1367.1,2
20836,21,JSG,Jharsuguda Jn,08:38,08:41,1422.0,2
20836,22,ROU,Rourkela,10:55,--:--,1545.1,2
20837,1,BBS,Bhubaneswar,--:--,06:00,0.0,1
20837,2,KUR,Khurda Road Jn,06:26,06:29,24.0,1
20837,3,BALU,Balugaon,08:06,08:09,113.1,1
20837,4,CAP,Chatrapur,09:17,09:20,176.3,1
20837,5,BAM,Brahmapur,09:47,09:50,201.6,1
20837,6,IPM,Ichchpuram,10:23,10:26,232.3,1
20837,7,PSA,Palasa,11:32,11:35,293.5,1
20837,8,CHE,Srikakulam Road,13:08,13:11,379.2,1
20837,9,VZM,Vizianagram Jn,14:39,14:42,459.9,1
20837,10,VBL,Bobbili,15:54,15:57,526.5,1
20837,11,PVP,Parvatipuram,16:29,16:32,556.2,1
20837,12,RGDA,Rayagada,17:34,17:37,613.9,1
20837,13,THV,Therubali,18:01,18:04,636.7,1
20837,14,BMCK,Bissamcuttack,18:28,18:31,658.9,1
20837,15,MNGD,Muniguda,18:53,18:56,679.2,1
20837,16,AMB,Ambodala,19:28,19:31,709.2,1
20837,17,LJR,Lanjigarh Road,19:49,19:52,726.2,1
20837,18,BWIP,Bhawanipatna,20:27,--:--,758.6,1
20838,1,JNRD,Junagarh Road,--:--,06:00,0.0,1
20838,2,BWIP,Bhawanipatna,06:32,06:35,29.7,1
20838,3,LJR,Lanjigarh Road,07:10,07:13,62.1,1
20838,4,AMB,Ambodala,07:31,07:34,79.1,1
20838,5,MNGD,Muniguda,08:06,08:09,109.1,1
20838,6,BMCK,Bissamcuttack,08:31,08:34,129.4,1
20838,7,THV,Therubali,08:58,09:01,151.6,1
20838,8,RGDA,Rayagada,09:25,09:28,174.4,1
20838,9,PVP,Parvatipuram,10:30,10:33,232.1,1
20838,10,VBL,Bobbili,11:05,11:08,261.8,1
20838,11,VZM,Vizianagram Jn,12:20,12:23,328.4,1
20838,12,CHE,Srikakulam Road,13:51,13:54,409.0,1
20838,13,PSA,Palasa,15:27,15:30,494.7,1
20838,14,IPM,Ichchpuram,16:36,16:39,556.0,1
20838,15,BAM,Brahmapur,17:12,17:15,586.6,1
20838,16,CAP,Chatrapur,17:42,17:45,612.0,1
20838,17,BALU,Balugaon,18:53,18:56,675.1,1
20838,18,KUR,Khurda Road Jn,20:33,20:36,764.2,1
20838,19,BBS,Bhubaneswar,21:02,--:--,788.3,1
20839,1,RNC,Ranchi,--:--,06:00,0.0,1
20839,2,BKSC,Bokaro Steel City,07:57,08:00,107.4,1
20839,3,KQR,Koderma,10:24,10:27,239.6,1
20839,4,GAYA,Gaya Jn,12:01,12:04,326.1,1
20839,5,DOS,Dehri On Sone,13:59,14:02,432.3,1
20839,6,DDU,Pt Deen Dayal Upadhyay Jn,14:32,14:35,460.3,1
20839,7,CNB,Kanpur Central,00:22,00:25,998.7,1
20839,8,NDLS,New Delhi,09:33,--:--,1501.8,2
20840,1,NDLS,New Delhi,--:--,06:00,0.0,1
20840,2,CNB,Kanpur Central,15:08,15:11,503.0,1
20840,3,DDU,Pt Deen Dayal Upadhyay Jn,15:41,15:44,531.0,1
20840,4,DOS,Dehri On Sone,01:31,01:34,1069.4,1
20840,5,GAYA,Gaya Jn,03:29,03:32,1175.7,1
20840,6,KQR,Koderma,05:06,05:09,1262.1,2
20840,7,BKSC,Bokaro Steel City,07:33,07:36,1394.3,2
20840,8,RNC,Ranchi,09:33,--:--,1501.8,2
20841,1,BBS,Bhubaneswar,--:--,06:00,0.0,1
20841,2,KUR,Khurda Road Jn,06:26,06:29,24.0,1
20841,3,BALU,Balugaon,08:06,08:09,113.1,1
20841,4,BAM,Brahmapur,09:40,09:43,197.2,1
20841,5,IPM,Ichchpuram,10:16,10:19,227.9,1
20841,6,PSA,Palasa,11:25,11:28,289.1,1
20841,7,CHE,Srikakulam Road,13:01,13:04,374.8,1
20841,8,VZM,Vizianagram Jn,14:32,14:35,455.5,1
20841,9,VSKP,Vishakapatnam,15:37,15:40,512.8,1
20841,10,BBS,Bhubaneswar,00:44,00:47,1011.9,1
20841,11,KUR,Khurda Road Jn,01:13,01:16,1035.9,1
20841,12,BALU,Balugaon,02:53,02:56,1125.0,1
20841,13,BAM,Brahmapur,04:27,04:30,1209.1,2
20841,14,IPM,Ichchpuram,05:03,05:06,1239.7,2
20841,15,PSA,Palasa,06:12,06:15,1301.0,2
20841,16,CHE,Srikakulam Road,07:48,07:51,1386.7,2
20841,17,VZM,Vizianagram Jn,09:19,09:22,1467.3,2
20841,18,VSKP,Vishakapatnam,10:24,--:--,1524.6,2
20842,1,VSKP,Vishakapatnam,--:--,06:00,0.0,1
20842,2,VZM,Vizianagram Jn,07:02,07:05,57.3,1
20842,3,CHE,Srikakulam Road,08:33,08:36,138.0,1
20842,4,PSA,Palasa,10:09,10:12,223.7,1
20842,5,IPM,Ichchpuram,11:18,11:21,284.9,1
20842,6,BAM,Brahmapur,11:54,11:57,315.6,1
20842,7,BALU,Balugaon,13:28,13:31,399.6,1
20842,8,KUR,Khurda Road Jn,15:08,15:11,488.7,1
20842,9,VSKP,Vishakapatnam,23:49,23:52,963.9,1
20842,10,VZM,Vizianagram Jn,00:54,00:57,1021.2,1
20842,11,CHE,Srikakulam Road,02:25,02:28,1101.9,1
20842,12,PSA,Palasa,04:01,04:04,1187.6,1
20842,13,IPM,Ichchpuram,05:10,05:13,1248.8,2
20842,14,BAM,Brahmapur,05:46,05:49,1279.5,2
20842,15,BALU,Balugaon,07:20,07:23,1363.5,2
20842,16,KUR,Khurda Road Jn,09:00,--:--,1452.6,2
20843,1,BSP,Bilaspur Jn,--:--,06:00,0.0,1
20843,2,BYT,Bhatapara,06:59,07:02,54.7,1
20843,3,R,Raipur Jn,08:28,08:31,134.4,1
20843,4,BPHB,Bhilai Power House,09:08,09:11,168.7,1
20843,5,DURG,Durg,09:23,09:26,179.9,1
20843,6,RJN,Raj Nandgaon,10:05,10:08,216.3,1
20843,7,G,Gondia Jn,12:22,12:25,340.0,1
20843,8,NGP,Nagpur,15:11,15:14,492.6,1
20843,9,PAR,Pandhurna,16:59,17:02,589.8,1
20843,10,ET,Itarsi Jn,20:14,20:17,765.8,1
20843,11,NDPM,Narmadapuram,20:47,20:50,793.8,1
20843,12,RKMP,Rani Kamlapati,21:20,21:23,821.8,1
20843,13,BPL,Bhopal Jn,23:17,23:20,926.4,1
20843,14,SEH,Sehore,00:08,00:11,970.9,1
20843,15,SJP,Shujalpur,01:07,01:10,1022.9,1
20843,16,BCH,Berchha,02:07,02:10,1075.7,1
20843,17,UJN,Ujjain Jn,03:30,03:33,1149.5,1
20843,18,NAD,Nagda Jn,04:41,04:44,1211.9,2
20843,19,VMA,Vikramgarh Alot,05:35,05:38,1258.8,2
20843,20,CMU,Chau Mahla,06:07,06:10,1286.1,2
20843,21,SVA,Suwasra,06:30,06:33,1304.5,2
20843,22,SGZ,Shamgarh,06:51,06:54,1321.8,2
20843,23,RMA,Ramganj Mandi,08:15,08:18,1396.9,2
20843,24,KOTA,Kota Jn,09:48,09:51,1479.6,2
20843,25,IDG,Indargarh,11:23,11:26,1564.5,2
20843,26,SWM,Sawai Madhopur,12:14,12:17,1608.8,2
20843,27,BNLW,Bansthali Niwai,13:38,13:41,1683.6,2
20843,28,DPA,Durgapura,14:57,15:00,1753.4,2
20843,29,JP,Jaipur,15:09,15:12,1762.5,2
20843,30,KMNC,Kuchaman City,17:23,17:26,1882.7,2
20843,31,MKN,Makrana Jn,17:43,17:46,1899.1,2
20843,32,DNA,Degana Jn,18:46,18:49,1954.4,2
20843,33,MTD,Merta Road Jn,19:50,19:53,2010.5,2
20843,34,GOTN,Gotan,20:20,20:23,2035.9,2
20843,35,JU,Jodhpur Jn,22:17,22:20,2140.9,2
20843,36,BGKT,Bhagat Ki Kothi,22:25,--:--,2146.1,2
20844,1,BGKT,Bhagat Ki Kothi,--:--,06:00,0.0,1
20844,2,JU,Jodhpur Jn,06:05,06:08,5.2,1
20844,3,GOTN,Gotan,08:02,08:05,110.2,1
20844,4,MTD,Merta Road Jn,08:32,08:35,135.6,1
20844,5,DNA,Degana Jn,09:36,09:39,191.6,1
20844,6,MKN,Makrana Jn,10:39,10:42,247.0,1
20844,7,KMNC,Kuchaman City,10:59,11:02,263.4,1
20844,8,JP,Jaipur,13:13,13:16,383.5,1
20844,9,DPA,Durgapura,13:25,13:28,392.7,1
20844,10,BNLW,Bansthali Niwai,14:44,14:47,462.5,1
20844,11,SWM,Sawai Madhopur,16:08,16:11,537.3,1
20844,12,IDG,Indargarh,16:59,17:02,581.6,1
20844,13,KOTA,Kota Jn,18:34,18:37,666.4,1
20844,14,RMA,Ramganj Mandi,20:07,20:10,749.2,1
20844,15,SGZ,Shamgarh,21:31,21:34,824.3,1
20844,16,SVA,Suwasra,21:52,21:55,841.6,1
20844,17,CMU,Chau Mahla,22:15,22:18,860.0,1
20844,18,VMA,Vikramgarh Alot,22:47,22:50,887.2,1
20844,19,NAD,Nagda Jn,23:41,23:44,934.2,1
20844,20,UJN,Ujjain Jn,00:52,00:55,996.6,1
20844,21,BCH,Berchha,02:15,02:18,1070.4,1
20844,22,SJP,Shujalpur,03:15,03:18,1123.2,1
20844,23,SEH,Sehore,04:14,04:17,1175.2,1
20844,24,BPL,Bhopal Jn,05:05,05:08,1219.6,2
20844,25,RKMP,Rani Kamlapati,05:38,05:41,1247.6,2
20844,26,NDPM,Narmadapuram,06:11,06:14,1275.6,2
20844,27,ET,Itarsi Jn,08:08,08:11,1380.2,2
20844,28,PAR,Pandhurna,11:23,11:26,1556.3,2
20844,29,NGP,Nagpur,13:11,13:14,1653.5,2
20844,30,G,Gondia Jn,16:00,16:03,1806.0,2
20844,31,RJN,Raj Nandgaon,18:17,18:20,1929.7,2
20844,32,DURG,Durg,18:59,19:02,1966.1,2
20844,33,BPHB,Bhilai Power House,19:14,19:17,1977.3,2
20844,34,R,Raipur Jn,19:54,19:57,2011.7,2
20844,35,BYT,Bhatapara,21:23,--:--,2091.3,2
20845,1,BSP,Bilaspur Jn,--:--,06:00,0.0,1
20845,2,BYT,Bhatapara,06:59,07:02,54.7,1
20845,3,R,Raipur Jn,08:28,08:31,134.4,1
20845,4,BPHB,Bhilai Power House,09:08,09:11,168.7,1
20845,5,DURG,Durg,09:23,09:26,179.9,1
20845,6,RJN,Raj Nandgaon,10:05,10:08,216.3,1
20845,7,G,Gondia Jn,12:22,12:25,340.0,1
20845,8,NGP,Nagpur,15:11,15:14,492.6,1
20845,9,ET,Itarsi Jn,20:09,20:12,763.4,1
20845,10,RKMP,Rani Kamlapati,20:42,20:45,791.4,1
20845,11,BPL,Bhopal Jn,22:39,22:42,896.0,1
20845,12,SEH,Sehore,23:30,23:33,940.5,1
20845,13,SJP,Shujalpur,00:29,00:32,992.5,1
20845,14,BCH,Berchha,01:29,01:32,1045.3,1
20845,15,UJN,Ujjain Jn,02:52,02:55,1119.1,1
20845,16,NAD,Nagda Jn,04:03,04:06,1181.4,1
20845,17,VMA,Vikramgarh Alot,04:57,05:00,1228.4,2
20845,18,CMU,Chau Mahla,05:29,05:32,1255.7,2
20845,19,SVA,Suwasra,05:52,05:55,1274.1,2
20845,20,SGZ,Shamgarh,06:13,06:16,1291.4,2
20845,21,BWM,Bhawani Mandi,07:00,07:03,1331.9,2
20845,22,KOTA,Kota Jn,09:08,09:11,1446.6,2
20845,23,IDG,Indargarh,10:43,10:46,1531.4,2
20845,24,SWM,Sawai Madhopur,11:34,11:37,1575.7,2
20845,25,BNLW,Bansthali Niwai,12:58,13:01,1650.5,2
20845,26,DPA,Durgapura,14:17,14:20,1720.3,2
20845,27,JP,Jaipur,14:29,14:32,1729.4,2
20845,28,KMNC,Kuchaman City,16:43,16:46,1849.6,2
20845,29,MKN,Makrana Jn,17:03,17:06,1866.0,2
20845,30,DNA,Degana Jn,18:06,18:09,1921.3,2
20845,31,NGO,Nagaur,19:43,19:46,2008.0,2
20845,32,NOK,Nokha,20:51,--:--,2067.6,2
20846,1,BKN,Bikaner Jn,--:--,06:00,0.0,1
20846,2,NOK,Nokha,07:14,07:17,68.2,1
20846,3,NGO,Nagaur,08:22,08:25,127.8,1
20846,4,DNA,Degana Jn,09:59,10:02,214.4,1
20846,5,MKN,Makrana Jn,11:02,11:05,269.7,1
20846,6,KMNC,Kuchaman City,11:22,11:25,286.2,1
20846,7,JP,Jaipur,13:36,13:39,406.3,1
20846,8,DPA,Durgapura,13:48,13:51,415.5,1
20846,9,BNLW,Bansthali Niwai,15:07,15:10,485.3,1
20846,10,SWM,Sawai Madhopur,16:31,16:34,560.1,1
20846,11,IDG,Indargarh,17:22,17:25,604.3,1
20846,12,KOTA,Kota Jn,18:57,19:00,689.2,1
20846,13,BWM,Bhawani Mandi,21:05,21:08,803.9,1
20846,14,SGZ,Shamgarh,21:52,21:55,844.4,1
20846,15,SVA,Suwasra,22:13,22:16,861.7,1
20846,16,CMU,Chau Mahla,22:36,22:39,880.1,1
20846,17,VMA,Vikramgarh Alot,23:08,23:11,907.4,1
20846,18,NAD,Nagda Jn,00:02,00:05,954.3,1
20846,19,UJN,Ujjain Jn,01:13,01:16,1016.7,1
20846,20,BCH,Berchha,02:36,02:39,1090.5,1
20846,21,SJP,Shujalpur,03:36,03:39,1143.3,1
20846,22,SEH,Sehore,04:35,04:38,1195.3,1
20846,23,BPL,Bhopal Jn,05:26,05:29,1239.8,2
20846,24,RKMP,Rani Kamlapati,05:59,06:02,1267.8,2
20846,25,ET,Itarsi Jn,07:56,07:59,1372.3,2
20846,26,NGP,Nagpur,12:54,12:57,1643.2,2
20846,27,G,Gondia Jn,15:43,15:46,1795.7,2
20846,28,RJN,Raj Nandgaon,18:00,18:03,1919.4,2
20846,29,DURG,Durg,18:42,18:45,1955.8,2
20846,30,BPHB,Bhilai Power House,18:57,19:00,1967.0,2
20846,31,R,Raipur Jn,19:37,19:40,2001.4,2
20846,32,BYT,Bhatapara,21:06,--:--,2081.0,2
20847,1,DURG,Durg,--:--,06:00,0.0,1
20847,2,R,Raipur Jn,06:49,06:52,45.5,1
20847,3,TLD,Tilda,07:43,07:46,92.7,1
20847,4,BYT,Bhatapara,08:21,08:24,125.5,1
20847,5,USL,Usalapur,09:26,09:29,182.5,1
20847,6,PND,Pendra Road,11:14,11:17,279.6,1
20847,7,APR,Anuppur Jn,12:20,12:23,337.5,1
20847,8,SDL,Shahdol,13:17,13:20,387.1,1
20847,9,KMZ,Katni Murwara,16:01,16:04,535.0,1
20847,10,DMO,Damoh,18:21,18:24,661.2,1
20847,11,SGO,Saugor,20:01,20:04,750.9,1
20847,12,MAKR,Malkheri,21:33,21:36,832.6,1
20847,13,VGLJ,V Lakshmibai Jhansi,22:06,22:09,860.6,1
20847,14,GWL,Gwalior Jn,03:26,03:29,1152.0,1
20847,15,AGC,Agra Cantt,05:57,06:00,1288.2,2
20847,16,NDLS,New Delhi,10:13,10:16,1520.6,2
20847,17,PNP,Panipat Jn,12:17,12:20,1631.5,2
20847,18,UMB,Ambala Cant Jn,14:48,14:51,1767.8,2
20847,19,RPJ,Rajpura Jn,15:29,15:32,1803.3,2
20847,20,LDH,Ludhiana Jn,17:31,17:34,1912.9,2
20847,21,JRC,Jalandhar Cant,18:41,18:44,1974.8,2
20847,22,PTKC,Pathankot Cantt,21:11,21:14,2110.5,2
20847,23,JAT,Jammu Tawi,23:14,23:17,2221.3,2
20847,24,MCTM,Mtyr C Tushar Mahajan,23:47,--:--,2249.3,2
20848,1,MCTM,Mtyr C Tushar Mahajan,--:--,06:00,0.0,1
20848,2,JAT,Jammu Tawi,06:30,06:33,28.0,1
20848,3,PTKC,Pathankot Cantt,08:33,08:36,138.9,1
20848,4,JRC,Jalandhar Cant,11:03,11:06,274.5,1
20848,5,LDH,Ludhiana Jn,12:13,12:16,336.5,1
20848,6,RPJ,Rajpura Jn,14:15,14:18,446.1,1
20848,7,UMB,Ambala Cant Jn,14:56,14:59,481.5,1
20848,8,NDLS,New Delhi,19:27,19:30,727.9,1
20848,9,AGC,Agra Cantt,23:43,23:46,960.3,1
20848,10,GWL,Gwalior Jn,02:14,02:17,1096.5,1
20848,11,VGLJ,V Lakshmibai Jhansi,02:47,02:50,1124.5,1
20848,12,MAKR,Malkheri,08:07,08:10,1415.8,2
20848,13,SGO,Saugor,09:39,09:42,1497.6,2
20848,14,DMO,Damoh,11:19,11:22,1587.3,2
20848,15,KMZ,Katni Murwara,13:39,13:42,1713.5,2
20848,16,SDL,Shahdol,16:23,16:26,1861.3,2
20848,17,APR,Anuppur Jn,17:20,17:23,1911.0,2
20848,18,PND,Pendra Road,18:26,18:29,1968.9,2
20848,19,USL,Usalapur,20:14,20:17,2066.0,2
20848,20,BYT,Bhatapara,21:19,21:22,2123.0,2
20848,21,TLD,Tilda,21:57,22:00,2155.7,2
20848,22,R,Raipur Jn,22:51,22:54,2203.0,2
20848,23,DURG,Durg,23:43,--:--,2248.5,2
20857,1,PURI,Puri,--:--,06:00,0.0,1
20857,2,KUR,Khurda Road Jn,06:56,06:59,51.7,1
20857,3,BBS,Bhubaneswar,07:25,07:28,75.8,1
20857,4,DNKL,Dhenkanal,08:41,08:44,143.2,1
20857,5,TLHD,Talcher Road,09:48,09:51,202.3,1
20857,6,ANGL,Angul,10:07,10:10,217.2,1
20857,7,SBP,Sambalpur,13:21,13:24,392.6,1
20857,8,BRGA,Bargarh Road,14:15,14:18,439.8,1
20857,9,BLGR,Balangir,16:00,16:03,533.6,1
20857,10,TIG,Titlagarh,17:22,17:25,606.8,1
20857,11,KBJ,Kantabanji,18:11,18:14,649.5,1
20857,12,KRAR,Khariar Road,19:41,19:44,730.0,1
20857,13,MSMD,Mahasamund,20:51,20:54,791.9,1
20857,14,R,Raipur Jn,22:06,22:09,858.1,1
20857,15,DURG,Durg,22:58,23:01,903.5,1
20857,16,RJN,Raj Nandgaon,23:40,23:43,939.9,1
20857,17,G,Gondia Jn,01:57,02:00,1063.6,1
20857,18,NGP,Nagpur,04:46,04:49,1216.2,2
20857,19,WR,Wardha Jn,06:26,06:29,1305.2,2
20857,20,BD,Badnera Jn,08:35,08:38,1421.2,2
20857,21,AK,Akola Jn,10:25,10:28,1519.7,2
20857,22,BSL,Bhusaval Jn,13:31,13:34,1688.0,2
20857,23,MMR,Manmad Jn,17:25,17:28,1900.7,2
20857,24,KPG,Kopargaon,18:22,18:25,1950.8,2
20857,25,SNSI,Sainagar Shirdi,18:44,--:--,1968.5,2
20858,1,SNSI,Sainagar Shirdi,--:--,06:00,0.0,1
20858,2,KPG,Kopargaon,06:19,06:22,17.6,1
20858,3,MMR,Manmad Jn,07:16,07:19,67.8,1
20858,4,BSL,Bhusaval Jn,11:10,11:13,280.5,1
20858,5,AK,Akola Jn,14:16,14:19,448.7,1
20858,6,BD,Badnera Jn,16:06,16:09,547.3,1
20858,7,WR,Wardha Jn,18:15,18:18,663.3,1
20858,8,NGP,Nagpur,19:55,19:58,752.3,1
20858,9,G,Gondia Jn,22:44,22:47,904.8,1
20858,10,RJN,Raj Nandgaon,01:01,01:04,1028.5,1
20858,11,DURG,Durg,01:43,01:46,1064.9,1
20858,12,R,Raipur Jn,02:35,02:38,1110.4,1
20858,13,MSMD,Mahasamund,03:50,03:53,1176.6,1
20858,14,KRAR,Khariar Road,05:00,05:03,1238.5,2
20858,15,KBJ,Kantabanji,06:30,06:33,1319.0,2
20858,16,TIG,Titlagarh,07:19,07:22,1361.7,2
20858,17,BLGR,Balangir,08:41,08:44,1434.9,2
20858,18,BRGA,Bargarh Road,10:26,10:29,1528.7,2
20858,19,SBP,Sambalpur,11:20,11:23,1575.9,2
20858,20,ANGL,Angul,14:34,14:37,1751.3,2
20858,21,TLHD,Talcher Road,14:53,14:56,1766.1,2
20858,22,DNKL,Dhenkanal,16:00,16:03,1825.2,2
20858,23,BBS,Bhubaneswar,17:16,17:19,1892.7,2
20858,24,KUR,Khurda Road Jn,17:45,17:48,1916.7,2
20858,25,PURI,Puri,18:44,--:--,1968.5,2
20861,1,PURI,Puri,--:--,06:00,0.0,1
20861,2,KUR,Khurda Road Jn,06:56,06:59,51.7,1
20861,3,BBS,Bhubaneswar,07:25,07:28,75.8,1
20861,4,DNKL,Dhenkanal,08:41,08:44,143.2,1
20861,5,TLHR,Talcher,09:53,09:56,206.7,1
20861,6,ANGL,Angul,10:14,10:17,223.6,1
20861,7,RAIR,Rairakhol,12:11,12:14,328.9,1
20861,8,SBP,Sambalpur,13:40,13:43,408.3,1
20861,9,HKG,Hirakud,13:50,13:53,415.6,1
20861,10,BRGA,Bargarh Road,14:37,14:40,456.2,1
20861,11,BLGR,Balangir,16:22,16:25,550.0,1
20861,12,TIG,Titlagarh,17:44,17:47,623.2,1
20861,13,KBJ,Kantabanji,18:33,18:36,665.9,1
20861,14,KRAR,Khariar Road,20:03,20:06,746.4,1
20861,15,BGBR,Bagbahra,20:35,20:38,773.0,1
20861,16,MSMD,Mahasamund,21:19,21:22,811.4,1
20861,17,R,Raipur Jn,22:34,22:37,877.6,1
20861,18,BPHB,Bhilai Power House,23:14,23:17,911.9,1
20861,19,DURG,Durg,23:29,23:32,923.2,1
20861,20,RJN,Raj Nandgaon,00:11,00:14,959.6,1
20861,21,DGG,Dongargarh,00:56,00:59,998.5,1
20861,22,G,Gondia Jn,02:31,02:34,1083.6,1
20861,23,BRD,Bhandara Road,03:59,04:02,1162.4,1
20861,24,NGP,Nagpur,05:23,05:26,1237.5,2
20861,25,WR,Wardha Jn,07:03,07:06,1326.4,2
20861,26,BD,Badnera Jn,09:12,09:15,1442.5,2
20861,27,AK,Akola Jn,11:02,11:05,1541.0,2
20861,28,MKU,Malkapur,13:04,13:07,1650.5,2
20861,29,BSL,Bhusaval Jn,14:11,14:14,1709.8,2
20861,30,JL,Jalgaon Jn,14:47,14:50,1740.1,2
20861,31,AN,Amalner,16:03,16:06,1807.4,2
20861,32,DDE,Dondaicha,17:29,17:32,1884.3,2
20861,33,NDB,Nandurbar,18:18,18:21,1926.7,2
20861,34,UDN,Udhna Jn,21:45,21:48,2114.0,2
20861,35,BH,Bharuch Jn,23:13,23:16,2192.7,2
20861,36,BRC,Vadodara Jn,00:53,00:56,2282.0,2
20861,37,ANND,Anand Jn,01:45,01:48,2327.5,2
20861,38,ADI,Ahmedabad Jn,03:16,--:--,2409.1,3
20862,1,ADI,Ahmedabad Jn,--:--,06:00,0.0,1
20862,2,ANND,Anand Jn,07:28,07:31,81.5,1
20862,3,BRC,Vadodara Jn,08:20,08:23,127.1,1
20862,4,BH,Bharuch Jn,10:00,10:03,216.4,1
20862,5,UDN,Udhna Jn,11:28,11:31,295.0,1
20862,6,NDB,Nandurbar,14:55,14:58,482.3,1
20862,7,DDE,Dondaicha,15:44,15:47,524.8,1
20862,8,AN,Amalner,17:10,17:13,601.7,1
20862,9,JL,Jalgaon Jn,18:26,18:29,669.0,1
20862,10,BSL,Bhusaval Jn,19:02,19:05,699.3,1
20862,11,MKU,Malkapur,20:09,20:12,758.6,1
20862,12,AK,Akola Jn,22:11,22:14,868.0,1
20862,13,BD,Badnera Jn,00:01,00:04,966.6,1
20862,14,WR,Wardha Jn,02:10,02:13,1082.6,1
20862,15,NGP,Nagpur,03:50,03:53,1171.6,1
20862,16,BRD,Bhandara Road,05:14,05:17,1246.7,2
20862,17,G,Gondia Jn,06:42,06:45,1325.4,2
20862,18,DGG,Dongargarh,08:17,08:20,1410.6,2
20862,19,RJN,Raj Nandgaon,09:02,09:05,1449.5,2
20862,20,DURG,Durg,09:44,09:47,1485.9,2
20862,21,BPHB,Bhilai Power House,09:59,10:02,1497.1,2
20862,22,R,Raipur Jn,10:39,10:42,1531.5,2
20862,23,MSMD,Mahasamund,11:54,11:57,1597.7,2
20862,24,BGBR,Bagbahra,12:38,12:41,1636.1,2
20862,25,KRAR,Khariar Road,13:10,13:13,1662.7,2
20862,26,KBJ,Kantabanji,14:40,14:43,1743.2,2
20862,27,TIG,Titlagarh,15:29,15:32,1785.8,2
20862,28,BLGR,Balangir,16:51,16:54,1859.1,2
20862,29,BRGA,Bargarh Road,18:36,18:39,1952.9,2
20862,30,HKG,Hirakud,19:23,19:26,1993.5,2
20862,31,SBP,Sambalpur,19:33,19:36,2000.8,2
20862,32,RAIR,Rairakhol,21:02,21:05,2080.2,2
20862,33,ANGL,Angul,22:59,23:02,2185.5,2
20862,34,TLHR,Talcher,23:20,23:23,2202.4,2
20862,35,DNKL,Dhenkanal,00:32,00:35,2265.8,2
20862,36,BBS,Bhubaneswar,01:48,01:51,2333.3,2
20862,37,KUR,Khurda Road Jn,02:17,02:20,2357.4,2
20862,38,PURI,Puri,03:16,--:--,2409.1,3
20871,1,HWH,Howrah Jn,--:--,06:00,0.0,1
20871,2,KGP,Kharagpur Jn,08:30,08:33,137.6,1
20871,3,TATA,Tatanagar Jn,11:27,11:30,297.8,1
20871,4,CKP,Chakradharpur,12:53,12:56,374.1,1
20871,5,HWH,Howrah Jn,19:25,19:28,730.8,1
20871,6,KGP,Kharagpur Jn,21:58,22:01,868.4,1
20871,7,TATA,Tatanagar Jn,00:55,00:58,1028.6,1
20871,8,CKP,Chakradharpur,02:21,--:--,1104.9,1
20872,1,ROU,Rourkela,--:--,06:00,0.0,1
20872,2,CKP,Chakradharpur,08:10,08:13,119.3,1
20872,3,TATA,Tatanagar Jn,09:36,09:39,195.6,1
20872,4,KGP,Kharagpur Jn,12:33,12:36,355.8,1
20872,5,HWH,Howrah Jn,15:06,15:09,493.4,1
